row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
2979,O102979,2026-03-12 12:21:22,1,1,33,1,33
2980,O102980,2025-10-12 18:06:19,3,3,108,0,108
2981,O102981,2026-01-19 20:29:40,2,1,265,1,265
2982,O102982,2026-03-13 19:55:08,2,1,65,1,65
2983,O102983,2025-11-21 18:43:20,16,1,280,0,280
2984,O102984,2025-09-18 13:34:30,9,1,57,0,57
2985,O102985,2025-11-09 19:48:10,12,4,196,0,196
2986,O102986,2025-10-11 17:39:03,2,1,221,1,221
2987,O102987,2026-01-05 13:56:33,5,1,278,1,278
2988,O102988,2026-02-02 12:49:20,16,2,184,0,184
2989,O102989,2025-12-29 19:01:47,9,1,245,0,245
2990,O102990,2025-12-18 13:13:55,19,3,65,0,65
2991,O102991,2026-02-13 17:35:10,2,3,192,0,192
2992,O102992,2026-01-31 12:46:50,14,2,5,0,5
2993,O102993,2026-01-09 12:26:12,12,1,87,1,87
2994,O102994,2025-10-10 20:10:50,2,3,93,0,93
2995,O102995,2026-02-09 18:38:00,19,2,45,1,45
2996,O102996,2025-10-30 19:28:02,2,1,214,1,214
2997,O102997,2025-09-30 20:23:27,3,1,135,1,135
2998,O102998,2025-09-21 19:39:04,1,2,146,0,146
2999,O102999,2025-11-18 13:12:34,13,1,295,0,295
3000,O103000,2025-10-10 11:37:14,6,1,153,1,153
3001,O103001,2025-09-22 20:09:29,9,1,24,1,24
3002,O103002,2025-12-28 12:43:47,7,3,205,1,205
3003,O103003,2025-10-20 17:13:45,10,3,243,1,243
3004,O103004,2026-02-10 13:29:11,3,1,6,0,6
3005,O103005,2026-03-04 12:14:43,2,4,228,1,228
3006,O103006,2025-10-16 11:59:50,13,1,102,1,102
3007,O103007,2025-12-02 12:12:45,2,1,48,1,48
3008,O103008,2025-11-06 17:29:30,14,1,148,0,148
3009,O103009,2026-01-02 20:48:02,7,2,186,1,186
3010,O103010,2025-11-02 18:02:52,4,1,129,1,129
3011,O103011,2025-12-09 19:06:32,11,1,36,1,36
3012,O103012,2026-02-22 18:12:11,4,1,45,1,45
3013,O103013,2026-02-07 12:19:17,18,1,87,1,87
3014,O103014,2025-11-12 12:27:49,5,1,255,0,255
3015,O103015,2026-01-09 18:00:10,6,1,200,1,200
3016,O103016,2025-11-13 13:48:08,7,2,275,1,275
3017,O103017,2025-10-31 12:27:46,16,1,144,1,144
3018,O103018,2026-02-16 13:32:55,5,3,7,0,7
3019,O103019,2025-10-31 12:46:17,3,2,247,1,247
3020,O103020,2026-02-12 19:30:34,1,2,9,0,9
3021,O103021,2026-01-20 19:40:26,17,1,26,1,26
3022,O103022,2025-11-26 12:03:25,17,1,234,1,234
3023,O103023,2026-01-01 12:26:54,9,2,232,1,232
3024,O103024,2025-12-29 18:51:57,27,1,199,0,199
3025,O103025,2026-01-27 13:33:47,12,1,153,0,153
3026,O103026,2026-01-10 18:44:10,11,1,31,0,31
3027,O103027,2025-12-11 11:29:41,21,2,265,1,265
3028,O103028,2025-11-16 13:48:56,7,1,11,1,11
3029,O103029,2025-11-19 17:58:27,12,1,19,0,19
3030,O103030,2026-01-18 18:42:13,1,1,14,1,14
3031,O103031,2025-11-02 19:26:26,24,1,62,0,62
3032,O103032,2025-10-07 18:49:32,8,2,295,1,295
3033,O103033,2025-11-11 17:21:43,12,2,221,1,221
3034,O103034,2025-11-08 18:13:19,15,1,199,1,199
3035,O103035,2025-12-28 11:54:20,20,2,264,1,264
3036,O103036,2026-02-10 12:53:07,15,1,12,1,12
3037,O103037,2026-03-15 19:34:55,7,2,288,1,288
3038,O103038,2025-12-26 12:53:03,18,1,16,1,16
3039,O103039,2026-01-16 12:51:37,11,2,84,0,84
3040,O103040,2026-03-08 20:52:34,26,1,261,0,261
3041,O103041,2026-01-02 19:56:49,3,2,288,0,288
3042,O103042,2026-01-12 19:59:00,10,2,238,0,238
3043,O103043,2025-10-30 17:18:10,1,2,158,1,158
3044,O103044,2025-10-09 18:15:20,5,4,275,0,275
3045,O103045,2025-11-28 17:36:39,28,1,10,0,10
3046,O103046,2025-10-03 18:52:34,8,1,195,0,195
3047,O103047,2025-11-25 12:58:32,17,1,133,0,133
3048,O103048,2026-03-14 12:55:44,15,2,126,0,126
3049,O103049,2026-01-01 17:55:59,1,2,239,0,239
3050,O103050,2026-03-09 12:56:41,10,3,139,0,139
3051,O103051,2025-12-23 18:16:56,19,3,27,0,27
3052,O103052,2025-12-10 11:28:49,1,1,73,0,73
3053,O103053,2026-02-25 13:28:56,1,1,80,1,80
3054,O103054,2026-01-27 18:55:54,1,1,277,0,277
3055,O103055,2026-02-17 20:35:11,14,2,77,0,77
3056,O103056,2025-09-24 18:01:29,2,1,154,1,154
3057,O103057,2026-02-08 12:41:29,13,1,297,1,297
3058,O103058,2026-01-03 21:43:07,17,3,215,0,215
3059,O103059,2025-10-30 19:25:25,2,2,198,0,198
3060,O103060,2025-09-21 12:07:29,1,2,272,0,272
3061,O103061,2025-11-05 18:56:16,4,1,90,1,90
3062,O103062,2026-02-28 13:33:43,20,1,196,0,196
3063,O103063,2025-11-01 11:47:18,20,3,4,0,4
3064,O103064,2025-10-28 18:23:13,7,1,74,1,74
3065,O103065,2025-11-13 17:15:00,2,3,47,0,47
3066,O103066,2025-12-29 19:59:45,1,2,292,1,292
3067,O103067,2025-10-20 20:18:15,6,1,230,0,230
3068,O103068,2025-12-16 13:44:48,7,1,158,0,158
3069,O103069,2025-12-20 19:17:43,1,1,41,1,41
3070,O103070,2026-01-25 18:07:22,23,2,205,1,205
3071,O103071,2026-01-27 13:45:25,7,4,256,0,256
3072,O103072,2026-01-04 11:25:51,8,2,66,0,66
3073,O103073,2025-11-28 18:08:23,11,2,271,1,271
3074,O103074,2025-10-21 19:16:11,12,1,249,0,249
3075,O103075,2026-02-08 18:00:24,7,1,85,1,85
3076,O103076,2025-11-01 12:22:24,12,2,233,1,233
3077,O103077,2025-11-11 13:35:47,9,4,80,0,80
3078,O103078,2026-01-21 17:11:23,26,1,285,1,285
3079,O103079,2025-11-19 12:11:03,10,3,155,0,155
3080,O103080,2025-10-11 13:38:33,17,4,129,0,129
3081,O103081,2025-10-19 17:01:00,24,1,44,0,44
3082,O103082,2025-12-28 12:39:46,17,1,26,1,26
3083,O103083,2025-09-25 19:46:59,11,1,157,0,157
3084,O103084,2025-11-08 18:36:31,5,3,61,0,61
3085,O103085,2025-10-20 11:39:34,8,1,279,1,279
3086,O103086,2025-10-27 19:42:44,2,3,197,1,197
3087,O103087,2025-10-01 18:14:21,21,1,169,0,169
3088,O103088,2026-01-04 18:51:06,13,1,249,1,249
3089,O103089,2026-02-09 20:52:49,10,4,206,0,206
3090,O103090,2025-12-28 18:56:00,1,2,18,1,18
3091,O103091,2026-01-09 18:26:06,26,1,126,0,126
3092,O103092,2025-10-26 19:41:58,17,4,171,1,171
3093,O103093,2025-12-05 13:19:31,4,2,149,0,149
3094,O103094,2025-10-05 18:30:42,13,3,163,0,163
3095,O103095,2025-09-30 17:31:12,13,1,50,0,50
3096,O103096,2025-11-13 17:48:36,18,1,180,0,180
3097,O103097,2026-03-13 13:39:47,21,2,24,0,24
3098,O103098,2026-01-27 17:13:29,1,1,37,0,37
3099,O103099,2025-12-05 13:28:18,11,1,95,1,95
3100,O103100,2026-01-05 11:47:34,7,1,139,1,139
3101,O103101,2025-10-03 20:56:00,15,1,116,1,116
3102,O103102,2026-02-19 11:30:40,1,3,165,0,165
3103,O103103,2025-10-09 17:15:42,2,1,286,1,286
3104,O103104,2025-11-24 13:12:16,1,2,178,0,178
3105,O103105,2026-01-25 11:22:34,17,2,286,1,286
3106,O103106,2026-01-10 13:45:51,13,2,49,1,49
3107,O103107,2025-12-27 11:31:52,9,1,128,0,128
3108,O103108,2025-09-20 19:20:57,5,1,6,0,6
3109,O103109,2026-02-18 20:45:34,2,1,10,0,10
3110,O103110,2026-03-10 12:24:25,18,2,277,0,277
3111,O103111,2026-01-26 13:52:34,11,2,21,0,21
3112,O103112,2026-03-04 17:34:00,2,1,143,0,143
3113,O103113,2025-12-23 13:27:45,12,3,174,0,174
3114,O103114,2026-01-01 12:03:59,3,4,122,1,122
3115,O103115,2025-09-22 17:32:57,1,2,154,1,154
3116,O103116,2025-09-27 18:38:35,9,4,222,1,222
3117,O103117,2026-03-09 19:38:44,13,1,87,0,87
3118,O103118,2025-10-07 11:43:54,25,2,145,0,145
3119,O103119,2025-10-11 13:17:35,5,1,194,0,194
3120,O103120,2025-11-17 12:07:07,12,1,84,1,84
3121,O103121,2026-03-11 18:10:09,1,1,152,1,152
3122,O103122,2026-01-16 18:17:23,16,1,241,0,241
3123,O103123,2026-02-27 20:05:28,18,1,30,0,30
3124,O103124,2025-11-18 18:26:56,19,2,38,1,38
3125,O103125,2025-12-30 12:20:44,18,1,209,0,209
3126,O103126,2025-11-15 21:08:47,6,2,2,1,2
3127,O103127,2025-10-20 13:52:35,25,1,155,0,155
3128,O103128,2025-09-29 13:52:03,7,1,199,1,199
3129,O103129,2026-01-06 19:23:02,2,1,203,0,203
3130,O103130,2025-11-24 19:39:34,12,1,45,1,45
3131,O103131,2026-02-15 12:10:03,20,1,111,0,111
3132,O103132,2025-12-19 12:38:16,5,2,15,0,15
3133,O103133,2026-02-09 17:38:23,3,1,236,1,236
3134,O103134,2025-09-27 11:45:34,7,1,96,1,96
3135,O103135,2026-01-21 20:42:20,4,1,238,1,238
3136,O103136,2025-12-07 13:35:38,4,1,71,0,71
3137,O103137,2026-01-26 11:35:01,13,1,169,0,169
3138,O103138,2025-12-15 18:33:13,4,3,281,1,281
3139,O103139,2025-12-27 21:10:55,2,2,145,1,145
3140,O103140,2025-10-18 18:31:03,5,1,190,0,190
3141,O103141,2025-12-30 12:26:53,2,1,7,0,7
3142,O103142,2025-09-19 13:55:40,2,1,16,1,16
3143,O103143,2025-10-20 12:51:04,6,1,208,0,208
3144,O103144,2025-11-06 18:04:28,3,2,37,1,37
3145,O103145,2026-01-22 19:20:27,1,1,47,1,47
3146,O103146,2025-12-21 12:16:19,1,1,293,0,293
3147,O103147,2026-01-08 18:03:45,6,1,168,1,168
3148,O103148,2025-10-11 19:20:44,26,3,188,0,188
3149,O103149,2025-12-07 19:07:36,26,1,299,0,299
3150,O103150,2026-01-06 20:59:19,21,1,269,1,269
3151,O103151,2025-12-10 17:07:35,3,3,110,1,110
3152,O103152,2026-02-24 18:29:25,10,1,254,1,254
3153,O103153,2025-11-03 20:47:44,9,1,240,0,240
3154,O103154,2025-11-18 19:51:41,2,1,46,1,46
3155,O103155,2026-01-05 17:13:12,22,1,14,1,14
3156,O103156,2026-03-10 12:36:55,7,1,246,0,246
3157,O103157,2025-12-08 12:10:52,7,2,96,0,96
3158,O103158,2026-02-22 19:41:11,4,1,236,1,236
3159,O103159,2025-11-13 19:55:21,14,1,122,0,122
3160,O103160,2025-09-22 18:16:44,28,1,123,0,123
3161,O103161,2025-10-31 18:18:08,3,1,97,0,97
3162,O103162,2026-02-19 11:43:30,5,1,37,0,37
3163,O103163,2025-11-24 18:08:57,6,3,44,1,44
3164,O103164,2026-01-06 18:38:39,1,2,227,1,227
3165,O103165,2025-09-24 11:53:25,19,4,114,0,114
3166,O103166,2025-11-03 19:27:40,17,1,110,0,110
3167,O103167,2026-01-10 18:13:13,26,1,66,1,66
3168,O103168,2025-12-27 17:19:46,9,3,260,0,260
3169,O103169,2025-11-09 18:03:15,6,1,227,0,227
3170,O103170,2026-02-23 17:19:08,13,1,161,0,161
3171,O103171,2025-12-02 19:08:57,9,1,20,1,20
3172,O103172,2025-12-19 18:27:29,7,1,223,1,223
3173,O103173,2025-10-27 11:02:15,16,1,2,1,2
3174,O103174,2026-02-26 19:51:25,23,2,261,1,261
3175,O103175,2025-11-28 18:17:20,12,2,211,0,211
3176,O103176,2026-01-28 20:37:44,18,2,107,0,107
3177,O103177,2026-02-17 19:16:38,26,1,295,1,295
3178,O103178,2025-12-06 11:18:38,16,2,18,1,18
3179,O103179,2026-01-06 13:08:08,17,4,74,1,74
3180,O103180,2025-10-12 12:10:45,10,2,132,1,132
3181,O103181,2026-03-05 19:06:21,13,2,274,0,274
3182,O103182,2025-11-20 11:44:04,2,1,174,0,174
3183,O103183,2025-11-05 19:33:45,26,3,84,0,84
3184,O103184,2026-02-27 12:25:45,8,1,154,0,154
3185,O103185,2026-01-26 19:33:09,25,1,252,0,252
3186,O103186,2025-10-01 13:34:54,4,1,231,1,231
3187,O103187,2026-03-14 11:46:12,15,1,26,1,26
3188,O103188,2025-12-04 17:36:38,10,3,190,1,190
3189,O103189,2025-09-23 19:20:32,7,1,139,1,139
3190,O103190,2025-11-05 19:34:15,27,3,138,1,138
3191,O103191,2025-11-07 17:07:03,21,1,228,0,228
3192,O103192,2025-10-08 13:08:00,2,1,73,1,73
3193,O103193,2026-03-11 17:17:21,9,3,164,1,164
3194,O103194,2025-12-09 19:22:56,9,1,205,1,205
3195,O103195,2026-01-15 17:00:00,1,1,89,1,89
3196,O103196,2026-01-30 20:18:43,1,1,173,1,173
3197,O103197,2025-11-21 13:09:11,24,3,196,1,196
3198,O103198,2026-01-26 18:30:59,4,1,134,0,134
3199,O103199,2026-01-30 17:34:27,1,2,104,0,104
3200,O103200,2025-09-27 19:28:01,27,1,163,1,163
3201,O103201,2025-11-24 12:13:32,13,1,24,1,24
3202,O103202,2025-09-29 18:47:34,3,4,24,1,24
3203,O103203,2025-11-10 12:37:00,12,1,143,0,143
3204,O103204,2026-02-16 17:54:58,20,2,34,1,34
3205,O103205,2025-11-25 13:09:35,4,1,250,0,250
3206,O103206,2026-01-29 11:20:58,1,1,200,1,200
3207,O103207,2025-12-02 20:00:36,5,2,194,1,194
3208,O103208,2026-03-09 11:21:37,21,2,115,1,115
3209,O103209,2026-03-04 20:00:10,16,1,24,0,24
3210,O103210,2025-11-15 21:22:58,10,4,76,0,76
3211,O103211,2026-01-28 13:53:55,1,1,72,1,72
3212,O103212,2025-09-27 12:36:47,8,1,160,0,160
3213,O103213,2026-01-12 13:23:07,14,1,147,1,147
3214,O103214,2026-03-11 18:10:12,1,1,218,1,218
3215,O103215,2026-02-28 18:25:44,10,3,67,1,67
3216,O103216,2025-10-27 12:49:14,2,3,55,1,55
3217,O103217,2026-02-04 13:39:48,4,1,16,1,16
3218,O103218,2026-01-27 12:54:28,3,1,247,1,247
3219,O103219,2026-02-15 12:41:58,15,1,207,0,207
3220,O103220,2026-01-14 18:09:18,19,3,272,0,272
3221,O103221,2026-02-08 13:39:35,12,1,186,1,186
3222,O103222,2025-11-16 12:46:09,3,1,216,0,216
3223,O103223,2025-10-25 20:14:30,15,2,231,0,231
3224,O103224,2025-12-06 20:55:51,16,2,19,1,19
3225,O103225,2026-03-07 20:17:51,8,1,230,0,230
3226,O103226,2025-10-05 18:28:26,9,1,166,1,166
3227,O103227,2026-02-03 18:43:02,21,2,269,0,269
3228,O103228,2025-12-16 18:20:31,12,2,237,0,237
3229,O103229,2026-01-25 20:48:45,13,1,155,1,155
3230,O103230,2026-01-24 13:32:28,7,1,282,0,282
3231,O103231,2026-03-11 17:05:09,3,1,80,0,80
3232,O103232,2025-10-16 20:50:42,12,2,56,0,56
3233,O103233,2026-02-04 19:34:06,2,2,171,0,171
3234,O103234,2026-03-03 19:06:32,18,2,277,1,277
3235,O103235,2025-09-18 20:24:45,18,4,14,1,14
3236,O103236,2025-09-29 17:08:14,9,1,19,0,19
3237,O103237,2025-12-25 18:57:14,3,3,285,0,285
3238,O103238,2026-03-05 13:57:29,26,1,262,1,262
3239,O103239,2026-01-02 18:29:32,13,3,162,0,162
3240,O103240,2025-12-12 13:28:00,20,1,116,0,116
3241,O103241,2026-03-04 19:13:06,5,1,52,0,52
3242,O103242,2026-01-07 18:02:22,2,1,22,1,22
3243,O103243,2026-01-27 13:52:17,4,1,245,0,245
3244,O103244,2025-10-13 20:19:04,5,1,261,0,261
3245,O103245,2025-10-26 20:41:50,5,1,27,0,27
3246,O103246,2025-10-16 13:48:25,20,2,206,1,206
3247,O103247,2026-02-13 18:56:55,8,1,39,0,39
3248,O103248,2025-11-15 18:19:51,19,1,28,0,28
3249,O103249,2025-11-23 17:30:36,20,1,219,1,219
3250,O103250,2026-01-04 20:52:01,1,1,119,1,119
3251,O103251,2026-01-17 12:31:32,14,3,69,1,69
3252,O103252,2025-12-19 17:58:10,12,2,182,1,182
3253,O103253,2025-11-15 12:25:35,19,1,76,1,76
3254,O103254,2026-02-08 19:21:35,6,2,20,0,20
3255,O103255,2025-11-14 12:19:05,6,4,156,0,156
3256,O103256,2026-02-04 13:47:16,10,2,191,0,191
3257,O103257,2026-01-14 20:19:18,19,3,200,0,200
3258,O103258,2025-11-01 19:22:47,13,1,131,1,131
3259,O103259,2026-02-24 17:47:59,26,2,146,0,146
3260,O103260,2026-01-08 11:00:10,24,1,218,0,218
3261,O103261,2026-02-08 18:41:53,26,3,49,1,49
3262,O103262,2025-12-02 19:42:30,6,3,51,0,51
3263,O103263,2026-03-13 18:28:18,1,4,131,0,131
3264,O103264,2025-11-29 19:15:12,18,1,65,1,65
3265,O103265,2026-02-26 13:59:47,1,2,78,1,78
3266,O103266,2025-11-03 12:57:12,7,1,300,1,300
3267,O103267,2026-01-01 17:04:00,2,1,64,1,64
3268,O103268,2025-11-27 12:58:02,2,3,202,0,202
3269,O103269,2026-03-10 18:14:17,13,1,66,0,66
3270,O103270,2026-01-07 20:35:14,24,1,38,0,38
3271,O103271,2026-01-16 20:39:04,5,2,9,0,9
3272,O103272,2025-10-17 13:01:39,2,1,142,1,142
3273,O103273,2026-01-12 13:25:58,6,3,180,0,180
3274,O103274,2025-09-30 12:24:15,9,1,72,1,72
3275,O103275,2026-02-09 18:48:22,17,2,112,0,112
3276,O103276,2026-02-13 19:40:11,9,1,172,1,172
3277,O103277,2025-12-02 18:01:13,26,4,135,0,135
3278,O103278,2025-09-17 20:47:51,5,1,281,1,281
3279,O103279,2025-11-29 20:16:56,11,1,107,1,107
3280,O103280,2026-02-10 11:30:48,3,1,93,0,93
3281,O103281,2025-11-26 13:47:44,1,2,130,1,130
3282,O103282,2025-10-25 17:07:16,15,2,150,0,150
3283,O103283,2026-02-14 20:13:04,2,2,270,1,270
3284,O103284,2026-02-13 13:15:28,9,1,149,0,149
3285,O103285,2025-09-30 18:51:23,9,1,49,0,49
3286,O103286,2025-11-18 11:13:37,1,1,275,1,275
3287,O103287,2025-11-14 17:34:26,2,1,34,1,34
3288,O103288,2026-02-04 11:29:06,1,2,8,1,8
3289,O103289,2026-01-03 13:21:48,8,1,269,1,269
3290,O103290,2025-10-23 19:52:37,14,1,281,0,281
3291,O103291,2025-11-23 12:47:12,1,1,37,1,37
3292,O103292,2025-09-30 12:32:27,23,4,95,0,95
3293,O103293,2026-03-08 13:53:08,2,2,172,0,172
3294,O103294,2025-10-26 11:26:30,1,1,50,1,50
3295,O103295,2026-02-14 18:01:06,28,1,132,1,132
3296,O103296,2026-01-27 12:08:54,2,1,128,0,128
3297,O103297,2026-02-14 12:42:11,1,1,164,0,164
3298,O103298,2026-03-05 19:48:02,22,1,15,0,15
3299,O103299,2026-01-31 13:14:36,2,1,107,1,107
3300,O103300,2025-11-02 18:07:50,3,1,90,1,90
3301,O103301,2025-12-31 18:21:08,3,1,131,1,131
3302,O103302,2025-12-02 18:27:50,1,1,205,1,205
3303,O103303,2026-01-04 12:11:47,1,2,263,1,263
3304,O103304,2026-01-06 19:40:42,9,3,183,0,183
3305,O103305,2026-03-05 18:40:40,6,2,125,1,125
3306,O103306,2025-12-29 19:05:21,15,4,119,1,119
3307,O103307,2025-12-11 18:04:17,9,3,207,1,207
3308,O103308,2025-11-19 19:32:03,13,1,81,1,81
3309,O103309,2025-11-24 17:23:14,3,3,154,0,154
3310,O103310,2025-11-29 20:49:17,26,1,190,0,190
3311,O103311,2025-12-12 12:37:44,15,3,163,0,163
3312,O103312,2025-11-19 12:12:56,25,2,66,1,66
3313,O103313,2026-02-15 12:06:21,9,1,199,1,199
3314,O103314,2025-11-06 19:35:59,3,1,235,1,235
3315,O103315,2026-02-04 13:47:27,3,2,147,1,147
3316,O103316,2025-12-26 19:09:18,11,2,212,0,212
3317,O103317,2026-01-01 11:55:14,14,1,122,0,122
3318,O103318,2026-01-26 18:44:29,2,1,52,1,52
3319,O103319,2026-01-16 12:03:30,15,2,255,0,255
3320,O103320,2025-11-26 18:27:52,9,2,3,0,3
3321,O103321,2025-12-24 19:36:13,2,4,10,0,10
3322,O103322,2025-11-06 18:19:50,19,1,147,1,147
3323,O103323,2025-10-23 19:53:40,2,3,166,1,166
3324,O103324,2025-12-29 12:52:12,12,1,152,1,152
3325,O103325,2025-09-19 12:52:36,4,3,300,1,300
3326,O103326,2025-11-02 18:44:58,6,1,41,0,41
3327,O103327,2026-02-22 17:43:01,7,3,236,0,236
3328,O103328,2025-12-10 12:07:02,2,1,115,0,115
3329,O103329,2026-02-10 11:25:49,16,2,87,1,87
3330,O103330,2025-10-07 12:14:17,27,1,140,0,140
3331,O103331,2026-03-04 19:43:17,10,1,215,1,215
3332,O103332,2025-10-09 19:04:55,8,2,24,1,24
3333,O103333,2025-11-20 20:05:06,7,4,20,0,20
3334,O103334,2025-09-23 11:19:41,25,1,297,0,297
3335,O103335,2026-01-30 18:56:26,22,3,20,0,20
3336,O103336,2025-10-05 19:38:02,3,1,207,0,207
3337,O103337,2026-01-23 20:59:21,5,1,103,1,103
3338,O103338,2025-11-09 13:04:27,1,1,80,0,80
3339,O103339,2026-02-15 11:58:34,6,1,50,1,50
3340,O103340,2026-03-15 19:50:31,2,3,247,0,247
3341,O103341,2025-09-21 20:19:57,8,3,51,1,51
3342,O103342,2025-11-30 11:08:53,10,3,83,0,83
3343,O103343,2025-10-21 20:59:44,1,3,154,1,154
3344,O103344,2026-01-16 20:23:31,6,3,110,1,110
3345,O103345,2025-11-17 18:05:02,26,1,97,0,97
3346,O103346,2025-10-18 19:18:10,3,1,57,1,57
3347,O103347,2025-09-29 11:15:05,26,1,179,1,179
3348,O103348,2026-02-16 18:42:11,6,1,27,1,27
3349,O103349,2025-12-12 12:20:11,18,1,130,1,130
3350,O103350,2025-09-17 12:23:18,9,2,160,0,160
3351,O103351,2026-01-28 18:58:22,7,2,239,1,239
3352,O103352,2025-10-01 11:06:37,28,2,260,0,260
3353,O103353,2026-01-10 13:42:58,7,1,175,1,175
3354,O103354,2025-10-24 20:11:28,13,1,259,1,259
3355,O103355,2025-12-29 12:41:23,7,1,80,1,80
3356,O103356,2026-01-16 11:02:05,4,4,196,0,196
3357,O103357,2025-11-12 11:52:24,9,4,141,0,141
3358,O103358,2025-11-22 11:44:32,8,2,216,0,216
3359,O103359,2026-02-27 21:26:26,10,1,3,0,3
3360,O103360,2026-01-19 12:09:00,9,1,140,0,140
3361,O103361,2025-10-18 13:50:42,2,1,257,0,257
3362,O103362,2025-11-02 12:09:18,1,1,283,0,283
3363,O103363,2026-01-29 12:38:37,12,1,168,0,168
3364,O103364,2025-09-26 19:35:17,8,2,140,0,140
3365,O103365,2025-10-13 18:59:15,5,1,117,1,117
3366,O103366,2025-12-07 20:28:59,2,2,161,0,161
3367,O103367,2025-09-18 19:27:18,2,2,272,0,272
3368,O103368,2026-02-06 21:38:48,8,1,185,1,185
3369,O103369,2025-10-05 11:19:06,13,3,66,0,66
3370,O103370,2025-12-03 11:21:55,18,2,169,0,169
3371,O103371,2026-03-03 12:30:35,7,1,262,0,262
3372,O103372,2025-10-31 11:32:43,11,2,66,0,66
3373,O103373,2025-11-12 19:31:58,11,2,12,1,12
3374,O103374,2026-01-13 18:49:07,14,1,13,0,13
3375,O103375,2025-11-17 19:25:38,11,1,228,1,228
3376,O103376,2025-12-14 20:50:23,12,1,170,1,170
3377,O103377,2025-11-03 18:47:00,21,2,11,1,11
3378,O103378,2026-03-12 13:57:09,10,2,221,0,221
3379,O103379,2025-12-22 11:03:24,5,1,220,0,220
3380,O103380,2025-11-25 13:57:02,1,1,120,1,120
3381,O103381,2025-10-10 20:26:42,11,1,228,1,228
3382,O103382,2025-10-22 13:40:01,10,1,283,0,283
3383,O103383,2026-02-27 18:25:18,4,1,205,0,205
3384,O103384,2025-12-08 19:51:00,10,2,256,0,256
3385,O103385,2025-11-20 12:19:32,1,1,124,0,124
3386,O103386,2025-10-19 13:46:21,5,3,41,1,41
3387,O103387,2025-12-09 18:20:29,4,4,204,0,204
3388,O103388,2025-10-31 20:36:51,6,1,15,1,15
3389,O103389,2026-01-10 11:48:13,3,1,85,1,85
3390,O103390,2025-12-17 12:14:54,1,2,174,1,174
3391,O103391,2025-11-13 11:01:58,21,2,72,1,72
3392,O103392,2026-03-12 18:05:28,2,1,201,0,201
3393,O103393,2025-10-20 11:05:26,8,3,81,0,81
3394,O103394,2025-12-17 18:37:11,25,1,91,0,91
3395,O103395,2025-09-18 17:08:52,6,1,108,1,108
3396,O103396,2025-11-15 18:32:02,5,2,111,0,111
3397,O103397,2025-11-03 12:26:06,14,1,184,0,184
3398,O103398,2026-02-28 12:23:39,3,2,296,0,296
3399,O103399,2025-09-17 11:01:11,16,2,44,0,44
3400,O103400,2025-12-22 12:53:21,6,2,221,0,221
3401,O103401,2025-10-03 18:23:22,27,1,144,1,144
3402,O103402,2025-11-14 11:50:49,5,2,231,0,231
3403,O103403,2025-11-15 11:24:41,13,1,112,0,112
3404,O103404,2025-11-28 13:18:28,17,3,274,0,274
3405,O103405,2025-10-17 18:48:22,3,2,228,0,228
3406,O103406,2026-03-07 17:31:27,27,2,54,0,54
3407,O103407,2025-12-14 12:30:41,24,1,175,0,175
3408,O103408,2026-02-11 12:05:52,16,1,65,0,65
3409,O103409,2025-12-30 18:51:46,13,1,281,0,281
3410,O103410,2026-03-08 12:30:40,10,3,126,0,126
3411,O103411,2026-02-25 19:40:27,3,1,13,1,13
3412,O103412,2026-03-11 17:34:22,12,1,78,0,78
3413,O103413,2026-02-26 18:18:41,10,1,71,1,71
3414,O103414,2025-10-08 13:09:38,5,1,255,0,255
3415,O103415,2026-01-11 19:49:58,3,2,15,0,15
3416,O103416,2025-11-18 18:04:13,2,1,290,0,290
3417,O103417,2025-12-23 18:08:30,18,1,258,1,258
3418,O103418,2026-01-20 18:12:51,15,1,133,0,133
3419,O103419,2025-12-13 20:58:33,2,1,292,0,292
3420,O103420,2025-12-25 19:10:44,7,1,141,0,141
3421,O103421,2025-11-12 19:23:04,20,1,221,1,221
3422,O103422,2025-12-14 12:51:58,3,4,144,1,144
3423,O103423,2025-12-06 20:24:39,9,1,188,1,188
3424,O103424,2026-01-25 13:27:10,2,2,271,1,271
3425,O103425,2025-12-20 20:01:19,7,1,296,1,296
3426,O103426,2026-02-12 12:36:26,5,1,3,1,3
3427,O103427,2025-10-23 19:03:55,7,1,171,0,171
3428,O103428,2026-01-21 12:14:47,5,1,230,1,230
3429,O103429,2025-11-21 19:17:55,2,1,226,0,226
3430,O103430,2026-01-06 19:42:23,25,1,57,1,57
3431,O103431,2026-01-21 17:54:44,26,2,101,1,101
3432,O103432,2025-12-14 20:46:36,8,3,4,1,4
3433,O103433,2026-01-28 13:41:03,8,1,192,0,192
3434,O103434,2025-10-10 13:35:43,21,3,272,0,272
3435,O103435,2025-11-05 17:46:56,2,1,74,0,74
3436,O103436,2025-12-07 11:59:25,9,2,291,1,291
3437,O103437,2025-12-27 12:40:14,14,3,228,0,228
3438,O103438,2025-11-07 11:04:08,23,2,267,1,267
3439,O103439,2026-03-09 18:32:58,4,1,14,0,14
3440,O103440,2025-11-08 21:13:27,21,2,130,0,130
3441,O103441,2026-01-25 12:44:34,12,1,196,0,196
3442,O103442,2025-12-23 11:21:40,15,2,44,0,44
3443,O103443,2026-02-17 12:35:23,26,1,147,1,147
